country,province,year,month,arrivals
Gabon,AB,11,6,2
Gabon,AB,11,9,4
Gabon,AB,11,11,8
Gabon,AB,12,9,2
Gabon,AB,13,6,2
Gabon,AB,13,8,4
Gabon,AB,13,12,10
Gabon,AB,14,6,2
Gabon,AB,14,7,8
Gabon,AB,14,8,2
Gabon,AB,15,3,4
Gabon,AB,15,6,2
Gabon,AB,15,7,2
Gabon,AB,15,8,12
Gabon,AB,15,10,2
Gabon,BC,10,9,2
Gabon,BC,10,10,2
Gabon,BC,11,7,2
Gabon,BC,11,8,2
Gabon,BC,12,8,2
Gabon,BC,13,5,6
Gabon,BC,13,8,4
Gabon,BC,14,7,7
Gabon,BC,15,3,2
Gabon,BC,15,12,2
Gabon,BC,16,5,2
Gabon,NL,12,5,5
Gabon,NL,12,6,0
Gabon,NL,12,8,14
Gabon,NL,12,9,1
Gabon,NL,13,5,1
Gabon,NL,13,8,8
Gabon,NL,14,8,4
Gabon,NS,14,8,2
Gabon,NS,15,9,3
Gabon,ON,10,9,4
Gabon,ON,10,10,14
Gabon,ON,10,12,4
Gabon,ON,11,1,2
Gabon,ON,11,3,8
Gabon,ON,11,4,12
Gabon,ON,11,5,10
Gabon,ON,11,6,2
Gabon,ON,11,7,12
Gabon,ON,11,8,6
Gabon,ON,11,9,18
Gabon,ON,11,11,8
Gabon,ON,11,12,6
Gabon,ON,12,2,4
Gabon,ON,12,7,2
Gabon,ON,12,9,6
Gabon,ON,12,10,8
Gabon,ON,12,12,2
Gabon,ON,13,2,6
Gabon,ON,13,3,2
Gabon,ON,13,4,8
Gabon,ON,13,5,4
Gabon,ON,13,6,4
Gabon,ON,13,7,10
Gabon,ON,13,9,4
Gabon,ON,13,10,6
Gabon,ON,13,11,2
Gabon,ON,13,12,4
Gabon,ON,14,1,10
Gabon,ON,14,2,6
Gabon,ON,14,3,2
Gabon,ON,14,4,4
Gabon,ON,14,5,2
Gabon,ON,14,6,4
Gabon,ON,14,7,12
Gabon,ON,14,8,10
Gabon,ON,14,9,6
Gabon,ON,14,11,4
Gabon,ON,14,12,6
Gabon,ON,15,1,2
Gabon,ON,15,2,2
Gabon,ON,15,4,2
Gabon,ON,15,7,12
Gabon,ON,15,8,42
Gabon,ON,15,9,8
Gabon,ON,15,10,2
Gabon,ON,15,11,17
Gabon,ON,15,12,2
Gabon,ON,16,1,3
Gabon,ON,16,2,8
Gabon,ON,16,5,3
Gabon,QC,10,9,55
Gabon,QC,10,10,37
Gabon,QC,10,11,12
Gabon,QC,10,12,28
Gabon,QC,11,1,14
Gabon,QC,11,2,13
Gabon,QC,11,3,22
Gabon,QC,11,4,18
Gabon,QC,11,5,36
Gabon,QC,11,6,36
Gabon,QC,11,7,61
Gabon,QC,11,8,40
Gabon,QC,11,9,17
Gabon,QC,11,10,52
Gabon,QC,11,11,64
Gabon,QC,11,12,42
Gabon,QC,12,1,27
Gabon,QC,12,2,18
Gabon,QC,12,3,16
Gabon,QC,12,5,18
Gabon,QC,12,6,37
Gabon,QC,12,7,29
Gabon,QC,12,8,62
Gabon,QC,12,9,44
Gabon,QC,12,10,38
Gabon,QC,12,11,18
Gabon,QC,12,12,35
Gabon,QC,13,1,10
Gabon,QC,13,2,16
Gabon,QC,13,3,15
Gabon,QC,13,4,25
Gabon,QC,13,5,16
Gabon,QC,13,6,44
Gabon,QC,13,7,117
Gabon,QC,13,8,69
Gabon,QC,13,9,52
Gabon,QC,13,10,38
Gabon,QC,13,11,24
Gabon,QC,13,12,51
Gabon,QC,14,1,25
Gabon,QC,14,2,27
Gabon,QC,14,3,6
Gabon,QC,14,4,12
Gabon,QC,14,5,22
Gabon,QC,14,6,26
Gabon,QC,14,7,46
Gabon,QC,14,8,89
Gabon,QC,14,9,40
Gabon,QC,14,10,24
Gabon,QC,14,11,10
Gabon,QC,14,12,58
Gabon,QC,15,1,10
Gabon,QC,15,2,6
Gabon,QC,15,3,20
Gabon,QC,15,4,2
Gabon,QC,15,5,28
Gabon,QC,15,6,28
Gabon,QC,15,7,68
Gabon,QC,15,8,45
Gabon,QC,15,9,37
Gabon,QC,15,10,18
Gabon,QC,15,11,11
Gabon,QC,15,12,20
Gabon,QC,16,1,17
Gabon,QC,16,2,20
Gabon,QC,16,3,20
Gabon,QC,16,4,10
Gabon,QC,16,5,11
Gabon,SK,12,7,1
Gambia,AB,11,6,2
Gambia,AB,12,10,2
Gambia,AB,13,7,2
Gambia,AB,14,4,2
Gambia,AB,15,7,2
Gambia,AB,15,8,2
Gambia,BC,10,10,2
Gambia,BC,10,12,2
Gambia,BC,11,3,2
Gambia,BC,11,8,2
Gambia,BC,12,6,1
Gambia,BC,12,7,2
Gambia,BC,12,9,2
Gambia,BC,13,5,4
Gambia,BC,13,7,3
Gambia,BC,13,11,2
Gambia,BC,14,1,2
Gambia,BC,14,4,1
Gambia,BC,14,5,2
Gambia,BC,14,6,2
Gambia,BC,14,7,8
Gambia,BC,14,10,2
Gambia,BC,14,11,2
Gambia,BC,14,12,2
Gambia,BC,15,3,2
Gambia,BC,15,7,2
Gambia,BC,15,9,1
Gambia,BC,15,11,2
Gambia,MB,14,8,1
Gambia,NB,13,2,1
Gambia,NB,15,7,1
Gambia,NB,15,8,0
Gambia,NL,14,7,1
Gambia,NL,14,9,0
Gambia,NS,12,8,6
Gambia,NS,12,9,2
Gambia,NS,13,2,4
Gambia,NS,15,6,0
Gambia,NS,15,8,0
Gambia,NS,15,9,0
Gambia,ON,10,9,10
Gambia,ON,10,10,4
Gambia,ON,10,11,4
Gambia,ON,10,12,5
Gambia,ON,11,1,2
Gambia,ON,11,2,2
Gambia,ON,11,3,2
Gambia,ON,11,5,8
Gambia,ON,11,6,14
Gambia,ON,11,7,22
Gambia,ON,11,8,6
Gambia,ON,11,9,6
Gambia,ON,11,10,2
Gambia,ON,11,11,12
Gambia,ON,11,12,6
Gambia,ON,12,3,2
Gambia,ON,12,5,4
Gambia,ON,12,6,2
Gambia,ON,12,7,3
Gambia,ON,12,8,16
Gambia,ON,12,9,10
Gambia,ON,12,10,2
Gambia,ON,12,11,2
Gambia,ON,12,12,14
Gambia,ON,13,1,8
Gambia,ON,13,2,2
Gambia,ON,13,4,6
Gambia,ON,13,7,8
Gambia,ON,13,8,14
Gambia,ON,13,9,4
Gambia,ON,13,10,2
Gambia,ON,13,12,2
Gambia,ON,14,1,2
Gambia,ON,14,2,2
Gambia,ON,14,3,2
Gambia,ON,14,4,2
Gambia,ON,14,6,0
Gambia,ON,14,8,12
Gambia,ON,14,9,2
Gambia,ON,14,10,4
Gambia,ON,14,12,9
Gambia,ON,15,1,2
Gambia,ON,15,2,6
Gambia,ON,15,4,6
Gambia,ON,15,6,12
Gambia,ON,15,8,20
Gambia,ON,15,9,9
Gambia,ON,15,10,12
Gambia,ON,15,12,2
Gambia,ON,16,3,7
Gambia,ON,16,4,14
Gambia,ON,16,5,13
Gambia,QC,10,9,3
Gambia,QC,10,11,4
Gambia,QC,11,1,10
Gambia,QC,11,2,2
Gambia,QC,11,3,4
Gambia,QC,11,4,6
Gambia,QC,11,5,4
Gambia,QC,11,6,6
Gambia,QC,11,7,9
Gambia,QC,11,8,14
Gambia,QC,11,9,10
Gambia,QC,11,11,4
Gambia,QC,12,1,2
Gambia,QC,12,3,4
Gambia,QC,12,5,4
Gambia,QC,12,6,19
Gambia,QC,12,7,8
Gambia,QC,12,9,6
Gambia,QC,12,10,2
Gambia,QC,12,11,4
Gambia,QC,12,12,4
Gambia,QC,13,2,2
Gambia,QC,13,3,6
Gambia,QC,13,5,4
Gambia,QC,13,6,12
Gambia,QC,13,7,6
Gambia,QC,13,8,6
Gambia,QC,13,9,12
Gambia,QC,13,10,6
Gambia,QC,13,11,6
Gambia,QC,13,12,4
Gambia,QC,14,3,2
Gambia,QC,14,4,2
Gambia,QC,14,5,4
Gambia,QC,14,6,7
Gambia,QC,14,9,4
Gambia,QC,14,11,2
Gambia,QC,14,12,6
Gambia,QC,15,3,6
Gambia,QC,15,4,6
Gambia,QC,15,5,2
Gambia,QC,15,6,6
Gambia,QC,15,7,10
Gambia,QC,15,9,4
Gambia,QC,15,11,27
Gambia,QC,15,12,9
Gambia,QC,16,1,9
Gambia,QC,16,3,5
Gambia,QC,16,5,2
Gambia,SK,11,6,1
Georgia,AB,10,9,6
Georgia,AB,10,11,2
Georgia,AB,11,6,2
Georgia,AB,11,7,4
Georgia,AB,12,7,6
Georgia,AB,12,12,2
Georgia,AB,13,3,4
Georgia,AB,13,6,2
Georgia,AB,14,5,8
Georgia,AB,14,6,2
Georgia,AB,14,9,2
Georgia,AB,15,2,2
Georgia,AB,15,8,2
Georgia,AB,15,12,5
Georgia,BC,10,9,4
Georgia,BC,10,10,2
Georgia,BC,10,11,0
Georgia,BC,10,12,0
Georgia,BC,11,1,4
Georgia,BC,11,5,2
Georgia,BC,11,7,2
Georgia,BC,11,8,0
Georgia,BC,11,9,1
Georgia,BC,11,10,2
Georgia,BC,11,11,4
Georgia,BC,11,12,0
Georgia,BC,12,3,0
Georgia,BC,12,5,2
Georgia,BC,12,6,30
Georgia,BC,12,7,0
Georgia,BC,12,8,9
Georgia,BC,12,9,2
Georgia,BC,12,10,10
Georgia,BC,12,11,4
Georgia,BC,12,12,8
Georgia,BC,13,1,0
Georgia,BC,13,2,0
Georgia,BC,13,3,0
Georgia,BC,13,4,4
Georgia,BC,13,5,1
Georgia,BC,13,6,3
Georgia,BC,13,7,0
Georgia,BC,13,8,2
Georgia,BC,13,9,0
Georgia,BC,13,10,2
Georgia,BC,14,1,0
Georgia,BC,14,2,2
Georgia,BC,14,4,0
Georgia,BC,14,5,0
Georgia,BC,14,6,0
Georgia,BC,14,7,5
Georgia,BC,14,8,4
Georgia,BC,14,9,0
Georgia,BC,14,10,4
Georgia,BC,15,2,0
Georgia,BC,15,3,4
Georgia,BC,15,4,0
Georgia,BC,15,5,5
Georgia,BC,15,6,4
Georgia,BC,15,7,0
Georgia,BC,15,8,4
Georgia,BC,15,9,0
Georgia,BC,15,10,9
Georgia,BC,15,11,9
Georgia,BC,15,12,0
Georgia,BC,16,1,3
Georgia,BC,16,3,10
Georgia,MB,12,8,2
Georgia,NB,10,9,0
Georgia,NB,10,10,0
Georgia,NB,10,12,0
Georgia,NB,11,1,0
Georgia,NB,11,2,0
Georgia,NB,11,3,0
Georgia,NB,11,4,0
Georgia,NB,11,5,0
Georgia,NB,11,6,1
Georgia,NB,11,8,0
Georgia,NB,11,9,0
Georgia,NB,11,11,0
Georgia,NB,11,12,1
Georgia,NB,12,1,0
Georgia,NB,12,2,3
Georgia,NB,12,3,3
Georgia,NB,12,5,0
Georgia,NB,12,6,2
Georgia,NB,12,7,0
Georgia,NB,12,8,3
Georgia,NB,12,9,0
Georgia,NB,12,10,0
Georgia,NB,12,12,0
Georgia,NB,13,1,0
Georgia,NB,13,2,0
Georgia,NB,13,3,2
Georgia,NB,13,4,0
Georgia,NB,13,5,0
Georgia,NB,13,6,0
Georgia,NB,13,7,0
Georgia,NB,13,8,0
Georgia,NB,13,9,0
Georgia,NB,13,10,0
Georgia,NB,13,11,0
Georgia,NB,13,12,0
Georgia,NB,14,1,0
Georgia,NB,14,2,0
Georgia,NB,14,5,0
Georgia,NB,14,6,0
Georgia,NB,14,7,0
Georgia,NB,14,8,2
Georgia,NB,14,9,1
Georgia,NB,14,10,0
Georgia,NB,14,11,0
Georgia,NB,14,12,0
Georgia,NB,15,1,0
Georgia,NB,15,2,0
Georgia,NB,15,3,0
Georgia,NB,15,5,0
Georgia,NB,15,6,0
Georgia,NB,15,7,0
Georgia,NB,15,8,0
Georgia,NB,15,9,2
Georgia,NB,15,10,1
Georgia,NB,15,11,0
Georgia,NB,15,12,0
Georgia,NB,16,1,0
Georgia,NB,16,3,0
Georgia,NB,16,5,0
Georgia,NL,10,9,0
Georgia,NL,10,10,0
Georgia,NL,10,11,0
Georgia,NL,10,12,0
Georgia,NL,11,2,0
Georgia,NL,11,3,0
Georgia,NL,11,4,0
Georgia,NL,11,5,0
Georgia,NL,11,6,1
Georgia,NL,11,7,0
Georgia,NL,11,8,0
Georgia,NL,11,11,0
Georgia,NL,11,12,0
Georgia,NL,12,1,0
Georgia,NL,12,5,0
Georgia,NL,12,7,0
Georgia,NL,12,8,0
Georgia,NL,12,9,0
Georgia,NL,12,10,0
Georgia,NL,12,11,0
Georgia,NL,13,1,0
Georgia,NL,13,2,0
Georgia,NL,13,3,0
Georgia,NL,13,4,0
Georgia,NL,13,5,0
Georgia,NL,13,6,0
Georgia,NL,13,7,0
Georgia,NL,13,8,0
Georgia,NL,13,9,0
Georgia,NL,13,11,0
Georgia,NL,14,1,0
Georgia,NL,14,2,0
Georgia,NL,14,3,0
Georgia,NL,14,4,0
Georgia,NL,14,5,0
Georgia,NL,14,6,0
Georgia,NL,14,7,0
Georgia,NL,14,8,2
Georgia,NL,14,9,0
Georgia,NL,14,10,0
Georgia,NL,14,12,2
Georgia,NL,15,1,0
Georgia,NL,15,2,1
Georgia,NL,15,3,2
Georgia,NL,15,6,0
Georgia,NL,15,7,0
Georgia,NL,15,8,0
Georgia,NL,15,9,0
Georgia,NL,15,10,0
Georgia,NL,16,1,0
Georgia,NL,16,3,0
Georgia,NS,10,12,0
Georgia,NS,11,6,2
Georgia,NS,11,7,0
Georgia,NS,11,8,2
Georgia,NS,11,9,2
Georgia,NS,11,10,0
Georgia,NS,12,5,0
Georgia,NS,12,9,2
Georgia,NS,12,12,0
Georgia,NS,13,9,0
Georgia,NS,14,10,0
Georgia,NS,14,11,2
Georgia,NS,15,9,0
Georgia,NS,15,10,0
Georgia,ON,10,9,16
Georgia,ON,10,10,19
Georgia,ON,10,11,21
Georgia,ON,10,12,26
Georgia,ON,11,2,6
Georgia,ON,11,3,3
Georgia,ON,11,4,6
Georgia,ON,11,5,16
Georgia,ON,11,6,22
Georgia,ON,11,7,22
Georgia,ON,11,8,32
Georgia,ON,11,9,14
Georgia,ON,11,10,28
Georgia,ON,11,11,64
Georgia,ON,11,12,12
Georgia,ON,12,1,12
Georgia,ON,12,2,6
Georgia,ON,12,3,8
Georgia,ON,12,5,14
Georgia,ON,12,6,14
Georgia,ON,12,7,16
Georgia,ON,12,8,7
Georgia,ON,12,9,12
Georgia,ON,12,10,10
Georgia,ON,12,11,8
Georgia,ON,12,12,22
Georgia,ON,13,1,4
Georgia,ON,13,2,8
Georgia,ON,13,3,18
Georgia,ON,13,4,16
Georgia,ON,13,5,2
Georgia,ON,13,6,22
Georgia,ON,13,7,12
Georgia,ON,13,8,10
Georgia,ON,13,9,20
Georgia,ON,13,10,16
Georgia,ON,13,11,14
Georgia,ON,13,12,6
Georgia,ON,14,1,14
Georgia,ON,14,2,6
Georgia,ON,14,3,14
Georgia,ON,14,4,2
Georgia,ON,14,5,10
Georgia,ON,14,6,11
Georgia,ON,14,7,14
Georgia,ON,14,8,14
Georgia,ON,14,9,4
Georgia,ON,14,10,28
Georgia,ON,14,11,16
Georgia,ON,14,12,23
Georgia,ON,15,1,14
Georgia,ON,15,2,14
Georgia,ON,15,3,18
Georgia,ON,15,4,18
Georgia,ON,15,5,30
Georgia,ON,15,6,18
Georgia,ON,15,7,20
Georgia,ON,15,8,49
Georgia,ON,15,9,11
Georgia,ON,15,10,8
Georgia,ON,15,11,17
Georgia,ON,15,12,22
Georgia,ON,16,1,20
Georgia,ON,16,2,10
Georgia,ON,16,3,20
Georgia,ON,16,4,12
Georgia,ON,16,5,90
Georgia,PE,14,12,0
Georgia,PE,15,9,0
Georgia,QC,10,9,6
Georgia,QC,10,10,2
Georgia,QC,10,11,8
Georgia,QC,10,12,1
Georgia,QC,11,1,6
Georgia,QC,11,3,6
Georgia,QC,11,4,16
Georgia,QC,11,5,12
Georgia,QC,11,6,4
Georgia,QC,11,7,2
Georgia,QC,11,8,2
Georgia,QC,11,9,4
Georgia,QC,11,10,2
Georgia,QC,11,11,0
Georgia,QC,11,12,8
Georgia,QC,12,1,0
Georgia,QC,12,2,7
Georgia,QC,12,3,4
Georgia,QC,12,5,4
Georgia,QC,12,6,2
Georgia,QC,12,7,2
Georgia,QC,12,8,2
Georgia,QC,12,9,2
Georgia,QC,12,10,6
Georgia,QC,12,11,2
Georgia,QC,12,12,4
Georgia,QC,13,2,6
Georgia,QC,13,3,4
Georgia,QC,13,4,6
Georgia,QC,13,5,2
Georgia,QC,13,6,2
Georgia,QC,13,7,0
Georgia,QC,13,8,2
Georgia,QC,13,9,0
Georgia,QC,13,10,4
Georgia,QC,13,11,0
Georgia,QC,13,12,0
Georgia,QC,14,1,2
Georgia,QC,14,2,4
Georgia,QC,14,3,2
Georgia,QC,14,4,2
Georgia,QC,14,5,18
Georgia,QC,14,6,16
Georgia,QC,14,7,12
Georgia,QC,14,8,5
Georgia,QC,14,9,10
Georgia,QC,14,10,10
Georgia,QC,14,11,4
Georgia,QC,14,12,2
Georgia,QC,15,1,0
Georgia,QC,15,2,4
Georgia,QC,15,3,2
Georgia,QC,15,4,24
Georgia,QC,15,5,4
Georgia,QC,15,6,2
Georgia,QC,15,7,18
Georgia,QC,15,8,0
Georgia,QC,15,9,7
Georgia,QC,15,10,0
Georgia,QC,15,11,7
Georgia,QC,15,12,2
Georgia,QC,16,1,0
Georgia,QC,16,2,2
Georgia,QC,16,3,1
Georgia,QC,16,4,21
Georgia,QC,16,5,2
Georgia,SK,15,8,2
Germany,AB,10,9,4949
Germany,AB,10,10,2264
Germany,AB,10,11,894
Germany,AB,10,12,1687
Germany,AB,11,1,1595
Germany,AB,11,2,1835
Germany,AB,11,3,1802
Germany,AB,11,4,1799
Germany,AB,11,5,2877
Germany,AB,11,6,4603
Germany,AB,11,7,5264
Germany,AB,11,8,5345
Germany,AB,11,9,4292
Germany,AB,11,10,1631
Germany,AB,11,11,1500
Germany,AB,11,12,1482
Germany,AB,12,1,1575
Germany,AB,12,2,2056
Germany,AB,12,3,1798
Germany,AB,12,5,2411
Germany,AB,12,6,3923
Germany,AB,12,7,4811
Germany,AB,12,8,5853
Germany,AB,12,9,3972
Germany,AB,12,10,1095
Germany,AB,12,11,626
Germany,AB,12,12,1471
Germany,AB,13,1,1281
Germany,AB,13,2,1823
Germany,AB,13,3,1714
Germany,AB,13,4,978
Germany,AB,13,5,2691
Germany,AB,13,6,4394
Germany,AB,13,7,4903
Germany,AB,13,8,4870
Germany,AB,13,9,3239
Germany,AB,13,10,1121
Germany,AB,13,11,754
Germany,AB,13,12,1224
Germany,AB,14,1,1034
Germany,AB,14,2,1767
Germany,AB,14,3,1541
Germany,AB,14,4,1710
Germany,AB,14,5,2698
Germany,AB,14,6,3997
Germany,AB,14,7,4973
Germany,AB,14,8,6180
Germany,AB,14,9,4219
Germany,AB,14,10,1246
Germany,AB,14,11,736
Germany,AB,14,12,1335
Germany,AB,15,1,1128
Germany,AB,15,2,1908
Germany,AB,15,3,1660
Germany,AB,15,4,980
Germany,AB,15,5,2614
Germany,AB,15,6,4562
Germany,AB,15,7,5547
Germany,AB,15,8,5320
Germany,AB,15,9,3595
Germany,AB,15,10,1083
Germany,AB,15,11,908
Germany,AB,15,12,927
Germany,AB,16,1,1322
Germany,AB,16,2,1790
Germany,AB,16,3,1956
Germany,AB,16,4,900
Germany,AB,16,5,2650
Germany,BC,10,9,11524
Germany,BC,10,10,3819
Germany,BC,10,11,1764
Germany,BC,10,12,2650
Germany,BC,11,1,2487
Germany,BC,11,2,2643
Germany,BC,11,3,3228
Germany,BC,11,4,3884
Germany,BC,11,5,8261
Germany,BC,11,6,11148
Germany,BC,11,7,14475
Germany,BC,11,8,16151
Germany,BC,11,9,10215
Germany,BC,11,10,3653
Germany,BC,11,11,4160
Germany,BC,11,12,2618
Germany,BC,12,1,2654
Germany,BC,12,2,2909
Germany,BC,12,3,3359
Germany,BC,12,5,8240
Germany,BC,12,6,10133
Germany,BC,12,7,13693
Germany,BC,12,8,15959
Germany,BC,12,9,10316
Germany,BC,12,10,3321
Germany,BC,12,11,1823
Germany,BC,12,12,2531
Germany,BC,13,1,2236
Germany,BC,13,2,3059
Germany,BC,13,3,3181
Germany,BC,13,4,2786
Germany,BC,13,5,8001
Germany,BC,13,6,11664
Germany,BC,13,7,14562
Germany,BC,13,8,17507
Germany,BC,13,9,12180
Germany,BC,13,10,3177
Germany,BC,13,11,2353
Germany,BC,13,12,2653
Germany,BC,14,1,2438
Germany,BC,14,2,2859
Germany,BC,14,3,3142
Germany,BC,14,4,4417
Germany,BC,14,5,8607
Germany,BC,14,6,10815
Germany,BC,14,7,14098
Germany,BC,14,8,19283
Germany,BC,14,9,11168
Germany,BC,14,10,3541
Germany,BC,14,11,2054
Germany,BC,14,12,2601
Germany,BC,15,1,2598
Germany,BC,15,2,2826
Germany,BC,15,3,3432
Germany,BC,15,4,2994
Germany,BC,15,5,10812
Germany,BC,15,6,11715
Germany,BC,15,7,13017
Germany,BC,15,8,17575
Germany,BC,15,9,12189
Germany,BC,15,10,4311
Germany,BC,15,11,1933
Germany,BC,15,12,2885
Germany,BC,16,1,3027
Germany,BC,16,2,2728
Germany,BC,16,3,3628
Germany,BC,16,4,3979
Germany,BC,16,5,10677
Germany,MB,10,9,234
Germany,MB,10,10,130
Germany,MB,10,11,84
Germany,MB,10,12,99
Germany,MB,11,1,70
Germany,MB,11,2,60
Germany,MB,11,3,75
Germany,MB,11,4,113
Germany,MB,11,5,167
Germany,MB,11,6,136
Germany,MB,11,7,217
Germany,MB,11,8,257
Germany,MB,11,9,160
Germany,MB,11,10,137
Germany,MB,11,11,102
Germany,MB,11,12,109
Germany,MB,12,1,57
Germany,MB,12,2,69
Germany,MB,12,3,58
Germany,MB,12,5,167
Germany,MB,12,6,142
Germany,MB,12,7,263
Germany,MB,12,8,310
Germany,MB,12,9,232
Germany,MB,12,10,146
Germany,MB,12,11,63
Germany,MB,12,12,130
Germany,MB,13,1,46
Germany,MB,13,2,61
Germany,MB,13,3,93
Germany,MB,13,4,113
Germany,MB,13,5,164
Germany,MB,13,6,220
Germany,MB,13,7,209
Germany,MB,13,8,369
Germany,MB,13,9,178
Germany,MB,13,10,113
Germany,MB,13,11,54
Germany,MB,13,12,104
Germany,MB,14,1,64
Germany,MB,14,2,61
Germany,MB,14,3,70
Germany,MB,14,4,63
Germany,MB,14,5,124
Germany,MB,14,6,128
Germany,MB,14,7,130
Germany,MB,14,8,260
Germany,MB,14,9,138
Germany,MB,14,10,142
Germany,MB,14,11,48
Germany,MB,14,12,52
Germany,MB,15,1,45
Germany,MB,15,2,50
Germany,MB,15,3,45
Germany,MB,15,4,58
Germany,MB,15,5,73
Germany,MB,15,6,109
Germany,MB,15,7,160
Germany,MB,15,8,233
Germany,MB,15,9,140
Germany,MB,15,10,65
Germany,MB,15,11,35
Germany,MB,15,12,72
Germany,MB,16,1,28
Germany,MB,16,2,31
Germany,MB,16,3,32
Germany,MB,16,4,43
Germany,MB,16,5,52
Germany,NB,10,9,513
Germany,NB,10,10,451
Germany,NB,10,11,26
Germany,NB,10,12,10
Germany,NB,11,1,26
Germany,NB,11,2,21
Germany,NB,11,3,5
Germany,NB,11,4,9
Germany,NB,11,5,30
Germany,NB,11,6,102
Germany,NB,11,7,166
Germany,NB,11,8,277
Germany,NB,11,9,517
Germany,NB,11,10,361
Germany,NB,11,11,14
Germany,NB,11,12,17
Germany,NB,12,1,3
Germany,NB,12,2,7
Germany,NB,12,3,10
Germany,NB,12,5,63
Germany,NB,12,6,89
Germany,NB,12,7,148
Germany,NB,12,8,219
Germany,NB,12,9,428
Germany,NB,12,10,215
Germany,NB,12,11,16
Germany,NB,12,12,7
Germany,NB,13,1,3
Germany,NB,13,2,2
Germany,NB,13,3,7
Germany,NB,13,4,15
Germany,NB,13,5,60
Germany,NB,13,6,91
Germany,NB,13,7,138
Germany,NB,13,8,196
Germany,NB,13,9,359
Germany,NB,13,10,260
Germany,NB,13,11,13
Germany,NB,13,12,19
Germany,NB,14,1,9
Germany,NB,14,2,3
Germany,NB,14,3,3
Germany,NB,14,4,18
Germany,NB,14,5,27
Germany,NB,14,6,68
Germany,NB,14,7,127
Germany,NB,14,8,168
Germany,NB,14,9,500
Germany,NB,14,10,165
Germany,NB,14,11,6
Germany,NB,14,12,14
Germany,NB,15,1,3
Germany,NB,15,2,1
Germany,NB,15,3,22
Germany,NB,15,4,12
Germany,NB,15,5,63
Germany,NB,15,6,52
Germany,NB,15,7,90
Germany,NB,15,8,97
Germany,NB,15,9,346
Germany,NB,15,10,191
Germany,NB,15,11,2
Germany,NB,15,12,2
Germany,NB,16,1,5
Germany,NB,16,2,5
Germany,NB,16,3,14
Germany,NB,16,4,22
Germany,NB,16,5,45
Germany,NL,10,9,2767
Germany,NL,10,10,129
Germany,NL,10,11,90
Germany,NL,10,12,34
Germany,NL,11,1,47
Germany,NL,11,2,266
Germany,NL,11,3,144
Germany,NL,11,4,104
Germany,NL,11,5,139
Germany,NL,11,6,178
Germany,NL,11,7,237
Germany,NL,11,8,584
Germany,NL,11,9,2377
Germany,NL,11,10,139
Germany,NL,11,11,356
Germany,NL,11,12,105
Germany,NL,12,1,96
Germany,NL,12,2,94
Germany,NL,12,3,178
Germany,NL,12,5,167
Germany,NL,12,6,214
Germany,NL,12,7,229
Germany,NL,12,8,199
Germany,NL,12,9,2262
Germany,NL,12,10,143
Germany,NL,12,11,190
Germany,NL,12,12,130
Germany,NL,13,1,92
Germany,NL,13,2,120
Germany,NL,13,3,103
Germany,NL,13,4,150
Germany,NL,13,5,201
Germany,NL,13,6,181
Germany,NL,13,7,613
Germany,NL,13,8,1175
Germany,NL,13,9,2548
Germany,NL,13,10,217
Germany,NL,13,11,113
Germany,NL,13,12,139
Germany,NL,14,1,94
Germany,NL,14,2,248
Germany,NL,14,3,107
Germany,NL,14,4,209
Germany,NL,14,5,163
Germany,NL,14,6,216
Germany,NL,14,7,592
Germany,NL,14,8,273
Germany,NL,14,9,5548
Germany,NL,14,10,182
Germany,NL,14,11,121
Germany,NL,14,12,137
Germany,NL,15,1,141
Germany,NL,15,2,158
Germany,NL,15,3,131
Germany,NL,15,4,165
Germany,NL,15,5,320
Germany,NL,15,6,206
Germany,NL,15,7,240
Germany,NL,15,8,284
Germany,NL,15,9,5057
Germany,NL,15,10,155
Germany,NL,15,11,107
Germany,NL,15,12,151
Germany,NL,16,1,122
Germany,NL,16,2,77
Germany,NL,16,3,124
Germany,NL,16,4,224
Germany,NL,16,5,230
Germany,NS,10,9,5021
Germany,NS,10,10,3294
Germany,NS,10,11,108
Germany,NS,10,12,130
Germany,NS,11,1,80
Germany,NS,11,2,105
Germany,NS,11,3,124
Germany,NS,11,4,170
Germany,NS,11,5,627
Germany,NS,11,6,1779
Germany,NS,11,7,2391
Germany,NS,11,8,2567
Germany,NS,11,9,4800
Germany,NS,11,10,2250
Germany,NS,11,11,132
Germany,NS,11,12,138
Germany,NS,12,1,151
Germany,NS,12,2,109
Germany,NS,12,3,116
Germany,NS,12,5,1115
Germany,NS,12,6,1409
Germany,NS,12,7,2293
Germany,NS,12,8,2212
Germany,NS,12,9,5920
Germany,NS,12,10,2397
Germany,NS,12,11,80
Germany,NS,12,12,144
Germany,NS,13,1,138
Germany,NS,13,2,103
Germany,NS,13,3,116
Germany,NS,13,4,167
Germany,NS,13,5,592
Germany,NS,13,6,1593
Germany,NS,13,7,2331
Germany,NS,13,8,2789
Germany,NS,13,9,5785
Germany,NS,13,10,2796
Germany,NS,13,11,82
Germany,NS,13,12,109
Germany,NS,14,1,84
Germany,NS,14,2,115
Germany,NS,14,3,76
Germany,NS,14,4,138
Germany,NS,14,5,1029
Germany,NS,14,6,2070
Germany,NS,14,7,2136
Germany,NS,14,8,3112
Germany,NS,14,9,4626
Germany,NS,14,10,986
Germany,NS,14,11,379
